failure_event_id,transaction_id,user_id,failure_type,amount_in_paise,created_at
13879,114626,4437,error1,20000,2016-09-01 16:43:06.680396 +0000 +0000
13880,114596,2097,error2,31000,2016-09-01 16:30:08.568465 +0000 +0000
13881,114608,13165,error2,12100,2016-09-01 16:34:57.675153 +0000 +0000
13882,114616,2837,error2,41800,2016-09-01 16:40:16.586514 +0000 +0000
13883,114621,6367,error2,32400,2016-09-01 16:41:34.495656 +0000 +0000
13884,114632,4115,error2,19000,2016-09-01 16:46:24.691701 +0000 +0000
13885,114639,11089,error2,27500,2016-09-01 16:50:31.184764 +0000 +0000
13886,114642,12232,error2,20000,2016-09-01 16:50:57.91283 +0000 +0000
13887,114654,6839,error2,37400,2016-09-01 16:55:18.044229 +0000 +0000
13888,114675,7451,error2,38300,2016-09-01 17:03:49.356653 +0000 +0000
13889,114637,13886,error2,21200,2016-09-01 16:49:47.954407 +0000 +0000
13890,114662,7617,error2,29300,2016-09-01 16:58:21.861445 +0000 +0000
13891,114666,6530,error2,50700,2016-09-01 17:01:55.913549 +0000 +0000
13892,114684,13833,error2,34800,2016-09-01 17:08:59.588759 +0000 +0000
13893,114693,12274,error2,32400,2016-09-01 17:11:15.313607 +0000 +0000
13894,114702,11815,error1,27500,2016-09-01 17:18:08.666618 +0000 +0000
13895,114703,11815,error2,27500,2016-09-01 17:18:27.370649 +0000 +0000
13896,114745,4376,error2,21600,2016-09-01 18:02:07.777823 +0000 +0000
13897,114759,12104,error3,327323,2016-09-01 18:13:44.704464 +0000 +0000
13898,114777,11838,error2,48000,2016-09-01 18:57:37.413466 +0000 +0000
13899,114690,3429,error2,14100,2016-09-01 17:10:40.328917 +0000 +0000
13900,114726,5068,error2,12000,2016-09-01 17:31:12.978591 +0000 +0000
13901,114795,11693,error3,468455,2016-09-01 20:12:40.904693 +0000 +0000
13902,114837,12803,error2,19300,2016-09-02 03:32:07.853756 +0000 +0000
13903,114802,6285,error2,263768,2016-09-01 21:14:38.326972 +0000 +0000
13904,114805,6285,error3,263768,2016-09-01 21:15:41.157895 +0000 +0000
13905,114849,1820,error1,23900,2016-09-02 03:34:57.668494 +0000 +0000
13906,114876,13783,error2,11700,2016-09-02 03:53:01.669837 +0000 +0000
13907,114880,13783,error2,11700,2016-09-02 03:55:14.032717 +0000 +0000
13908,114890,10914,error2,11000,2016-09-02 04:05:25.410347 +0000 +0000
13909,114879,13783,error2,11700,2016-09-02 03:54:32.611127 +0000 +0000
13910,114922,11124,error2,41100,2016-09-02 04:33:49.17552 +0000 +0000
13911,114931,11003,error2,25200,2016-09-02 04:53:06.823752 +0000 +0000
13912,114946,8202,error2,20000,2016-09-02 05:00:55.499532 +0000 +0000
13913,114927,1265,error2,45400,2016-09-02 04:40:30.737779 +0000 +0000
13914,114937,9695,error2,20400,2016-09-02 04:55:50.157419 +0000 +0000
13915,114955,13548,error2,13400,2016-09-02 05:12:08.7787 +0000 +0000
13916,114993,7937,error2,28700,2016-09-02 05:50:48.178841 +0000 +0000
13917,114995,12503,error3,35000,2016-09-02 05:51:06.747955 +0000 +0000
13918,114999,13548,error2,11400,2016-09-02 05:55:03.137177 +0000 +0000
13919,115018,14109,error2,16700,2016-09-02 06:16:21.39703 +0000 +0000
13920,115019,6121,error3,71300,2016-09-02 06:17:05.146846 +0000 +0000
13921,115020,14109,error2,16700,2016-09-02 06:17:30.911681 +0000 +0000
13922,115023,12043,error2,27200,2016-09-02 06:19:39.730469 +0000 +0000
13923,115028,13798,error1,16500,2016-09-02 06:24:35.05705 +0000 +0000
13924,115031,7321,error2,26800,2016-09-02 06:26:55.388128 +0000 +0000
13925,115046,14063,error2,22800,2016-09-02 06:36:24.704088 +0000 +0000
13926,115047,14063,error2,22800,2016-09-02 06:38:10.228294 +0000 +0000
13927,115060,6422,error2,45000,2016-09-02 06:47:44.74334 +0000 +0000
13928,115069,7015,error2,15000,2016-09-02 06:54:13.883463 +0000 +0000
13929,115072,3074,error2,53200,2016-09-02 06:56:05.276514 +0000 +0000
13930,115082,10091,error2,22700,2016-09-02 07:05:10.603489 +0000 +0000
13931,115091,4016,error2,14100,2016-09-02 07:09:51.081672 +0000 +0000
13932,115098,4816,error2,15700,2016-09-02 07:11:45.577727 +0000 +0000
13933,115093,4816,error2,15700,2016-09-02 07:10:51.456462 +0000 +0000
13934,115094,6773,error2,15600,2016-09-02 07:11:04.475622 +0000 +0000
13935,115099,4816,error2,15700,2016-09-02 07:12:20.740213 +0000 +0000
13936,115111,6177,error2,28800,2016-09-02 07:20:34.850626 +0000 +0000
13937,115113,10488,error2,19000,2016-09-02 07:21:08.072315 +0000 +0000
13938,115114,9808,error2,36000,2016-09-02 07:21:25.004641 +0000 +0000
13939,115116,9335,error2,24800,2016-09-02 07:21:39.357612 +0000 +0000
13940,115130,12467,error2,35300,2016-09-02 07:24:49.583483 +0000 +0000
13941,115137,1434,error2,24600,2016-09-02 07:30:39.661236 +0000 +0000
13942,115102,7316,error2,29200,2016-09-02 07:15:47.146554 +0000 +0000
13943,115112,9854,error2,32125,2016-09-02 07:20:50.089836 +0000 +0000
13944,115143,8907,error2,20000,2016-09-02 07:33:04.897796 +0000 +0000
13945,115156,1228,error2,23300,2016-09-02 07:45:04.642132 +0000 +0000
13946,115147,6962,error2,16500,2016-09-02 07:37:23.135844 +0000 +0000
13947,115176,8894,error2,18000,2016-09-02 07:50:17.733059 +0000 +0000
13948,115206,7790,error2,27600,2016-09-02 08:03:01.558924 +0000 +0000
13949,115172,12133,error2,23000,2016-09-02 07:49:55.934937 +0000 +0000
13950,115178,8894,error2,18000,2016-09-02 07:51:26.796893 +0000 +0000
13951,115182,8989,error2,17600,2016-09-02 07:53:27.097829 +0000 +0000
13952,115187,11009,error2,19800,2016-09-02 07:54:37.960928 +0000 +0000
13953,115190,7071,error2,14200,2016-09-02 07:55:41.444181 +0000 +0000
13954,115194,9854,error2,71841,2016-09-02 07:57:48.128107 +0000 +0000
13955,115195,10613,error2,14200,2016-09-02 07:58:55.870871 +0000 +0000
13956,115196,3285,error2,31400,2016-09-02 07:59:00.369481 +0000 +0000
13957,115197,3285,error2,31400,2016-09-02 07:59:34.018373 +0000 +0000
13958,115198,10613,error2,14200,2016-09-02 07:59:44.629657 +0000 +0000
13959,115212,12141,error3,48000,2016-09-02 08:07:02.130589 +0000 +0000
13960,115227,12425,error2,24500,2016-09-02 08:16:43.21422 +0000 +0000
13961,115240,1433,error2,13800,2016-09-02 08:24:38.464315 +0000 +0000
13962,115241,4799,error2,18700,2016-09-02 08:24:49.173078 +0000 +0000
13963,115249,7247,error2,33100,2016-09-02 08:27:36.448535 +0000 +0000
13964,115233,7420,error2,10000,2016-09-02 08:20:00.904245 +0000 +0000
13965,115253,1786,error1,24200,2016-09-02 08:28:48.718239 +0000 +0000
13966,115261,13803,error3,48300,2016-09-02 08:31:15.878582 +0000 +0000
13967,115268,11382,error2,32800,2016-09-02 08:36:31.508571 +0000 +0000
13968,115271,5630,error2,17900,2016-09-02 08:40:41.527948 +0000 +0000
13969,115292,9854,error2,71841,2016-09-02 09:04:35.507951 +0000 +0000
13970,115311,10287,error2,42100,2016-09-02 09:17:12.401517 +0000 +0000
13971,115352,3277,error2,19100,2016-09-02 09:37:23.169406 +0000 +0000
13972,115298,12452,error3,292598,2016-09-02 09:08:56.794278 +0000 +0000
13973,115299,13723,error2,31100,2016-09-02 09:09:08.64652 +0000 +0000
13974,115322,8901,error2,29900,2016-09-02 09:21:17.818007 +0000 +0000
13975,115326,4096,error2,50200,2016-09-02 09:23:08.503315 +0000 +0000
13976,115334,6402,error2,50600,2016-09-02 09:26:26.65159 +0000 +0000
13977,115335,405,error2,28300,2016-09-02 09:27:53.223437 +0000 +0000
13978,115358,3277,error2,19100,2016-09-02 09:41:22.67457 +0000 +0000
13979,115367,2280,error2,39300,2016-09-02 09:50:21.573724 +0000 +0000
13980,115370,6779,error2,23900,2016-09-02 09:51:37.631267 +0000 +0000
13981,115412,10208,error2,32300,2016-09-02 10:26:09.627298 +0000 +0000
13982,115413,10208,error2,32300,2016-09-02 10:27:57.457755 +0000 +0000
13983,115414,10208,error2,46900,2016-09-02 10:28:33.811996 +0000 +0000
13984,115415,12967,error2,22700,2016-09-02 10:31:07.566357 +0000 +0000
13985,115417,2609,error2,51700,2016-09-02 10:31:33.082639 +0000 +0000
13986,115427,5091,error1,24000,2016-09-02 10:35:20.549921 +0000 +0000
13987,115430,13550,error2,68200,2016-09-02 10:37:44.027804 +0000 +0000
13988,115404,9411,error2,24500,2016-09-02 10:20:08.558278 +0000 +0000
13989,115420,2609,error2,51700,2016-09-02 10:32:30.833482 +0000 +0000
13990,115428,5091,error1,24000,2016-09-02 10:35:59.665441 +0000 +0000
13991,115434,13920,error3,55996,2016-09-02 10:41:20.65666 +0000 +0000
13992,115441,12751,error2,32800,2016-09-02 10:47:54.844149 +0000 +0000
13993,115440,12751,error2,32800,2016-09-02 10:47:36.890795 +0000 +0000
13994,115442,12751,error2,32800,2016-09-02 10:48:11.736719 +0000 +0000
13995,115452,4157,error2,18800,2016-09-02 11:05:10.769299 +0000 +0000
13996,115453,11385,error2,19400,2016-09-02 11:07:32.835918 +0000 +0000
13997,115469,6330,error2,40500,2016-09-02 11:57:36.517043 +0000 +0000
13998,115488,11071,error2,28300,2016-09-02 12:21:05.036641 +0000 +0000
13999,115497,627,error2,11900,2016-09-02 12:33:58.228028 +0000 +0000
14000,115455,4157,error2,18800,2016-09-02 11:08:28.987115 +0000 +0000
14001,115501,156,error3,13000,2016-09-02 12:37:08.20196 +0000 +0000
14002,115509,8780,error1,5500,2016-09-02 12:45:31.199809 +0000 +0000
14003,115514,11450,error2,1100,2016-09-02 12:55:33.680565 +0000 +0000
14004,115515,9465,error2,34300,2016-09-02 13:01:26.716017 +0000 +0000
14005,115516,1816,error2,59100,2016-09-02 13:01:38.735581 +0000 +0000
14006,115539,13163,error1,15200,2016-09-02 13:27:34.686918 +0000 +0000
14007,115545,11450,error2,22700,2016-09-02 13:34:47.650777 +0000 +0000
14008,115576,9457,error2,20100,2016-09-02 14:08:16.60522 +0000 +0000
14009,115553,2329,error2,33800,2016-09-02 13:45:44.215243 +0000 +0000
14010,115557,13862,error3,50100,2016-09-02 13:51:18.602739 +0000 +0000
14011,115560,12164,error1,47500,2016-09-02 13:53:33.230994 +0000 +0000
14012,115569,12942,error2,15500,2016-09-02 13:58:54.061321 +0000 +0000
14013,115607,12868,error3,35900,2016-09-02 14:31:12.127317 +0000 +0000
14014,115609,12868,error3,35900,2016-09-02 14:31:48.211401 +0000 +0000
14015,115614,8666,error1,23700,2016-09-02 14:32:39.980822 +0000 +0000
14016,115625,1021,error2,17900,2016-09-02 14:42:58.510541 +0000 +0000
14017,115604,9787,error2,22700,2016-09-02 14:30:20.528655 +0000 +0000
14018,115657,11653,error2,20200,2016-09-02 15:04:51.302286 +0000 +0000
14019,115669,1468,error2,13300,2016-09-02 15:09:06.677215 +0000 +0000
14020,115683,13429,error2,28300,2016-09-02 15:18:08.569642 +0000 +0000
14021,115698,7208,error2,46000,2016-09-02 15:26:51.95401 +0000 +0000
14022,115712,58,error3,96600,2016-09-02 15:32:23.129012 +0000 +0000
14023,115722,12924,error2,13400,2016-09-02 15:35:51.717562 +0000 +0000
14024,115725,12924,error2,13400,2016-09-02 15:36:32.494649 +0000 +0000
14025,115726,12924,error2,13400,2016-09-02 15:37:03.689893 +0000 +0000
14026,115727,8599,error2,31700,2016-09-02 15:37:12.117662 +0000 +0000
14027,115734,4606,error2,20900,2016-09-02 15:40:32.262024 +0000 +0000
14028,115737,2517,error2,23300,2016-09-02 15:41:25.887904 +0000 +0000
14029,115751,13875,error2,23100,2016-09-02 15:50:46.085787 +0000 +0000
14030,115754,9197,error1,30200,2016-09-02 15:52:26.417695 +0000 +0000
14031,115758,9197,error2,30200,2016-09-02 15:52:43.992358 +0000 +0000
14032,115765,12354,error2,54900,2016-09-02 15:57:34.35203 +0000 +0000
14033,115766,12354,error2,54900,2016-09-02 15:57:58.366724 +0000 +0000
14034,115759,9389,error2,31900,2016-09-02 15:54:36.576328 +0000 +0000
14035,115769,14035,error1,17000,2016-09-02 15:58:43.499817 +0000 +0000
14036,115781,11360,error2,21600,2016-09-02 16:02:46.805597 +0000 +0000
14037,115783,12354,error3,23900,2016-09-02 16:02:52.158421 +0000 +0000
14038,115787,11705,error2,168372,2016-09-02 16:03:33.057725 +0000 +0000
14039,115791,10133,error2,29700,2016-09-02 16:04:21.935394 +0000 +0000
14040,115793,3790,error2,17300,2016-09-02 16:04:58.712027 +0000 +0000
14041,115794,11876,error2,12000,2016-09-02 16:05:31.728371 +0000 +0000
14042,115802,5916,error2,36400,2016-09-02 16:06:47.694427 +0000 +0000
14043,115811,12564,error2,13100,2016-09-02 16:12:05.042483 +0000 +0000
14044,115822,730,error2,6500,2016-09-02 16:16:19.783279 +0000 +0000
14045,115824,5356,error2,21200,2016-09-02 16:17:00.47656 +0000 +0000
14046,115777,14035,error1,26400,2016-09-02 16:01:21.772009 +0000 +0000
14047,115792,5224,error3,32400,2016-09-02 16:04:54.997213 +0000 +0000
14048,115816,224,error2,22800,2016-09-02 16:13:26.819206 +0000 +0000
14049,115835,6903,error2,18100,2016-09-02 16:22:55.408575 +0000 +0000
14050,115852,1873,error3,81200,2016-09-02 16:31:06.67845 +0000 +0000
14051,115861,5260,error2,36000,2016-09-02 16:38:09.592426 +0000 +0000
14052,115863,13903,error2,25700,2016-09-02 16:40:25.522101 +0000 +0000
14053,115870,5242,error2,22600,2016-09-02 16:42:54.074083 +0000 +0000
14054,115880,3864,error2,45700,2016-09-02 16:52:21.227213 +0000 +0000
14055,115883,13300,error2,11900,2016-09-02 16:53:03.874743 +0000 +0000
14056,115853,8242,error2,20400,2016-09-02 16:31:08.690619 +0000 +0000
14057,115864,5260,error2,36000,2016-09-02 16:40:32.094027 +0000 +0000
14058,115865,3321,error2,29800,2016-09-02 16:40:47.72969 +0000 +0000
14059,115884,13646,error2,12100,2016-09-02 16:53:52.113678 +0000 +0000
14060,115906,1625,error3,47800,2016-09-02 17:06:35.293816 +0000 +0000
14061,115907,7563,error3,142700,2016-09-02 17:06:39.760025 +0000 +0000
14062,115910,12310,error2,14500,2016-09-02 17:07:02.620248 +0000 +0000
14063,115916,2712,error2,29300,2016-09-02 17:10:36.608837 +0000 +0000
14064,115917,2712,error2,29300,2016-09-02 17:11:13.555121 +0000 +0000
14065,115927,13505,error2,4400,2016-09-02 17:16:31.493458 +0000 +0000
14066,115943,12811,error2,16900,2016-09-02 17:28:33.347719 +0000 +0000
14067,115908,12310,error1,14500,2016-09-02 17:06:46.778276 +0000 +0000
14068,115920,12811,error1,25300,2016-09-02 17:12:29.476546 +0000 +0000
14069,115921,12811,error1,25300,2016-09-02 17:13:15.484762 +0000 +0000
14070,115924,12811,error1,16000,2016-09-02 17:14:34.70682 +0000 +0000
14071,115925,8968,error2,20700,2016-09-02 17:15:42.967976 +0000 +0000
14072,115928,10412,error2,35300,2016-09-02 17:17:05.821121 +0000 +0000
14073,115933,12811,error1,25300,2016-09-02 17:18:43.481511 +0000 +0000
14074,115936,8812,error2,25600,2016-09-02 17:20:51.556659 +0000 +0000
14075,115941,12811,error1,16900,2016-09-02 17:27:21.57757 +0000 +0000
14076,115942,12811,error2,16900,2016-09-02 17:27:57.215142 +0000 +0000
14077,115944,8812,error2,13500,2016-09-02 17:29:09.783642 +0000 +0000
14078,115948,12811,error2,27500,2016-09-02 17:31:50.004149 +0000 +0000
14079,115951,6175,error1,20700,2016-09-02 17:40:03.592104 +0000 +0000
14080,115970,13587,error3,47400,2016-09-02 19:07:46.136335 +0000 +0000
14081,115978,214,error3,209588,2016-09-02 23:54:00.318208 +0000 +0000
14082,116026,1131,error2,34600,2016-09-03 04:35:24.845306 +0000 +0000
14083,116034,9434,error3,252866,2016-09-03 04:44:11.053009 +0000 +0000
14084,116036,13120,error2,7200,2016-09-03 04:49:51.482773 +0000 +0000
14085,116024,12400,error2,4000,2016-09-03 04:29:33.437305 +0000 +0000
14086,116040,2919,error2,34200,2016-09-03 04:52:40.44801 +0000 +0000
14087,116048,2585,error2,37600,2016-09-03 05:00:10.138207 +0000 +0000
14088,116064,13442,error2,11400,2016-09-03 05:18:27.017325 +0000 +0000
14089,116065,13257,error2,15400,2016-09-03 05:24:18.857006 +0000 +0000
14090,116079,13392,error3,40300,2016-09-03 05:42:56.207489 +0000 +0000
14091,116056,8702,error1,14700,2016-09-03 05:09:53.656655 +0000 +0000
14092,116058,3105,error2,13000,2016-09-03 05:11:16.915179 +0000 +0000
14093,116112,1721,error2,24900,2016-09-03 06:18:32.800478 +0000 +0000
14094,116114,1721,error2,24900,2016-09-03 06:19:31.771082 +0000 +0000
14095,116136,12896,error2,19400,2016-09-03 06:40:00.263648 +0000 +0000
14096,116143,13853,error3,67800,2016-09-03 06:41:37.618352 +0000 +0000
14097,116144,5382,error2,25400,2016-09-03 06:41:39.642626 +0000 +0000
14098,116146,5745,error2,38300,2016-09-03 06:41:48.655183 +0000 +0000
14099,116161,5745,error2,38300,2016-09-03 06:55:22.645068 +0000 +0000
14100,116123,5745,error2,38300,2016-09-03 06:31:16.192367 +0000 +0000
14101,116124,13816,error2,55900,2016-09-03 06:31:19.459963 +0000 +0000
14102,116132,5745,error2,38300,2016-09-03 06:36:30.980534 +0000 +0000
14103,116141,6878,error2,53800,2016-09-03 06:41:08.475385 +0000 +0000
14104,116142,5382,error1,25400,2016-09-03 06:41:28.628991 +0000 +0000
14105,116151,5745,error2,38300,2016-09-03 06:43:47.068964 +0000 +0000
14106,116154,6774,error2,52900,2016-09-03 06:48:56.174043 +0000 +0000
14107,116172,8421,error2,36000,2016-09-03 07:00:15.702026 +0000 +0000
14108,116176,8421,error2,36000,2016-09-03 07:01:40.977993 +0000 +0000
14109,116180,7232,error2,15000,2016-09-03 07:04:41.063741 +0000 +0000
14110,116193,3068,error2,22400,2016-09-03 07:18:12.619131 +0000 +0000
14111,116197,13745,error3,53700,2016-09-03 07:19:35.320092 +0000 +0000
14112,116214,12648,error2,14800,2016-09-03 07:32:40.937225 +0000 +0000
14113,116222,5536,error2,16800,2016-09-03 07:38:00.819176 +0000 +0000
14114,116224,5536,error2,16800,2016-09-03 07:38:27.506101 +0000 +0000
14115,116229,2462,error2,17000,2016-09-03 07:43:32.677154 +0000 +0000
14116,116242,84,error2,0,2016-09-03 07:53:10.24971 +0000 +0000
14117,116268,2646,error2,36800,2016-09-03 08:11:22.687306 +0000 +0000
14118,116285,11190,error1,21500,2016-09-03 08:23:23.745238 +0000 +0000
14119,116287,11190,error2,21500,2016-09-03 08:23:57.667148 +0000 +0000
14120,116290,9172,error2,20400,2016-09-03 08:24:12.138082 +0000 +0000
14121,116280,2889,error1,40400,2016-09-03 08:22:15.782879 +0000 +0000
14122,116282,2889,error2,40400,2016-09-03 08:22:36.565708 +0000 +0000
14123,116309,6601,error2,18200,2016-09-03 08:33:50.719428 +0000 +0000
14124,116311,6048,error2,14100,2016-09-03 08:34:32.863815 +0000 +0000
14125,116330,3035,error2,102900,2016-09-03 08:49:29.034315 +0000 +0000
14126,116331,3035,error2,102900,2016-09-03 08:50:39.823665 +0000 +0000
14127,116332,3035,error2,102900,2016-09-03 08:51:33.266374 +0000 +0000
14128,116333,6852,error1,13200,2016-09-03 08:51:44.929206 +0000 +0000
14129,116344,3624,error2,35900,2016-09-03 09:04:26.315266 +0000 +0000
14130,116359,7669,error2,20200,2016-09-03 09:15:35.84726 +0000 +0000
14131,116348,8378,error3,199500,2016-09-03 09:06:35.191538 +0000 +0000
14132,116350,8378,error3,199500,2016-09-03 09:06:53.10353 +0000 +0000
14133,116366,12199,error3,111800,2016-09-03 09:19:04.457617 +0000 +0000
14134,116368,5045,error1,93900,2016-09-03 09:19:13.011357 +0000 +0000
14135,116383,8373,error2,28100,2016-09-03 09:33:05.660684 +0000 +0000
14136,116387,8373,error2,28100,2016-09-03 09:35:30.326851 +0000 +0000
14137,116397,11785,error2,21600,2016-09-03 09:47:05.721842 +0000 +0000
14138,116403,10571,error3,439055,2016-09-03 09:54:08.344135 +0000 +0000
14139,116410,10598,error2,20000,2016-09-03 09:57:02.329628 +0000 +0000
14140,116411,8874,error2,17100,2016-09-03 09:57:02.620071 +0000 +0000
14141,116360,4732,error2,18200,2016-09-03 09:16:08.630723 +0000 +0000
14142,116361,4732,error2,18200,2016-09-03 09:17:32.028945 +0000 +0000
14143,116370,5045,error3,93900,2016-09-03 09:19:25.552271 +0000 +0000
14144,116372,5045,error3,84200,2016-09-03 09:20:49.749119 +0000 +0000
14145,116375,6098,error2,28300,2016-09-03 09:26:21.903955 +0000 +0000
14146,116380,8373,error2,28100,2016-09-03 09:27:44.636101 +0000 +0000
14147,116398,10608,error2,11200,2016-09-03 09:47:24.941978 +0000 +0000
14148,116401,1787,error3,76000,2016-09-03 09:52:35.698918 +0000 +0000
14149,116406,10598,error2,20000,2016-09-03 09:55:51.608416 +0000 +0000
14150,116454,6633,error2,24900,2016-09-03 10:44:43.821746 +0000 +0000
14151,116440,10969,error2,27700,2016-09-03 10:31:09.791981 +0000 +0000
14152,116444,9315,error2,14200,2016-09-03 10:36:18.664184 +0000 +0000
14153,116461,3455,error2,29400,2016-09-03 10:53:07.815463 +0000 +0000
14154,116462,3455,error2,29400,2016-09-03 10:53:52.577797 +0000 +0000
14155,116486,6172,error2,27900,2016-09-03 11:32:39.109179 +0000 +0000
14156,116489,589,error2,33000,2016-09-03 11:34:27.704961 +0000 +0000
14157,116491,1424,error3,44600,2016-09-03 11:35:26.527868 +0000 +0000
14158,116496,11998,error2,19400,2016-09-03 11:43:41.985838 +0000 +0000
14159,116508,6259,error2,20000,2016-09-03 11:51:56.183099 +0000 +0000
14160,116522,13891,error3,31900,2016-09-03 12:20:37.758316 +0000 +0000
14161,116523,7266,error2,49000,2016-09-03 12:23:15.150167 +0000 +0000
14162,116537,3634,error2,14700,2016-09-03 12:54:09.840273 +0000 +0000
14163,116550,13839,error3,26300,2016-09-03 13:14:58.870279 +0000 +0000
14164,116555,1990,error3,50000,2016-09-03 13:21:03.672239 +0000 +0000
14165,116596,5162,error2,30600,2016-09-03 14:04:16.7533 +0000 +0000
14166,116570,10275,error2,14400,2016-09-03 13:43:36.578755 +0000 +0000
14167,116573,7599,error2,26300,2016-09-03 13:46:42.910095 +0000 +0000
14168,116575,10759,error2,35900,2016-09-03 13:47:02.435988 +0000 +0000
14169,116597,5162,error2,30600,2016-09-03 14:04:38.76835 +0000 +0000
14170,116611,2176,error2,38200,2016-09-03 14:22:33.176752 +0000 +0000
14171,116600,5162,error2,30600,2016-09-03 14:07:56.404849 +0000 +0000
14172,116605,10629,error2,17800,2016-09-03 14:16:22.90994 +0000 +0000
14173,116613,6441,error2,17900,2016-09-03 14:23:03.723072 +0000 +0000
14174,116614,2176,error2,38200,2016-09-03 14:23:38.183046 +0000 +0000
14175,116619,11364,error2,16500,2016-09-03 14:28:14.099628 +0000 +0000
14176,116620,2176,error2,38200,2016-09-03 14:28:33.79344 +0000 +0000
14177,116621,6956,error2,17500,2016-09-03 14:29:25.546738 +0000 +0000
14178,116633,3949,error2,49000,2016-09-03 14:42:41.369877 +0000 +0000
14179,116637,9717,error1,20900,2016-09-03 14:45:30.972863 +0000 +0000
14180,116638,9717,error2,20900,2016-09-03 14:45:52.002211 +0000 +0000
14181,116639,13751,error3,47400,2016-09-03 14:48:17.25752 +0000 +0000
14182,116649,8328,error2,79900,2016-09-03 14:55:45.087911 +0000 +0000
14183,116654,8831,error2,14200,2016-09-03 15:03:43.248957 +0000 +0000
14184,116662,8455,error2,28700,2016-09-03 15:11:19.58146 +0000 +0000
14185,116673,9783,error2,43000,2016-09-03 15:18:54.72835 +0000 +0000
14186,116679,13853,error3,23400,2016-09-03 15:28:33.737499 +0000 +0000
14187,116684,13754,error3,83100,2016-09-03 15:32:07.590096 +0000 +0000
14188,116688,14087,error3,88100,2016-09-03 15:34:00.618774 +0000 +0000
14189,116687,13754,error3,75100,2016-09-03 15:33:53.170384 +0000 +0000
14190,116702,7208,error2,42500,2016-09-03 15:51:28.374454 +0000 +0000
14191,116699,11454,error2,14200,2016-09-03 15:44:18.475661 +0000 +0000
14192,116717,9412,error2,19100,2016-09-03 16:00:33.164278 +0000 +0000
14193,116718,9412,error2,19100,2016-09-03 16:01:07.985988 +0000 +0000
14194,116721,9053,error2,18800,2016-09-03 16:03:45.46759 +0000 +0000
14195,116723,9053,error2,18800,2016-09-03 16:05:08.496879 +0000 +0000
14196,116724,3266,error2,23900,2016-09-03 16:05:26.822212 +0000 +0000
14197,116743,9783,error2,43000,2016-09-03 16:12:20.180606 +0000 +0000
14198,116751,12924,error2,15600,2016-09-03 16:15:44.045029 +0000 +0000
14199,116754,12924,error2,15600,2016-09-03 16:16:38.325972 +0000 +0000
14200,116704,11758,error2,28000,2016-09-03 15:53:05.359653 +0000 +0000
14201,116727,12685,error2,35800,2016-09-03 16:07:26.990759 +0000 +0000
14202,116728,13832,error3,19000,2016-09-03 16:07:34.734174 +0000 +0000
14203,116752,4818,error2,25000,2016-09-03 16:15:44.864076 +0000 +0000
14204,116753,12924,error2,15600,2016-09-03 16:16:12.674057 +0000 +0000
14205,116765,6543,error3,50800,2016-09-03 16:24:34.352592 +0000 +0000
14206,116766,6543,error3,50800,2016-09-03 16:24:48.953763 +0000 +0000
14207,116764,6543,error3,50800,2016-09-03 16:23:36.407642 +0000 +0000
14208,116771,2162,error3,51700,2016-09-03 16:29:07.389509 +0000 +0000
14209,116782,9783,error2,43000,2016-09-03 16:39:24.822574 +0000 +0000
14210,116783,9783,error2,43000,2016-09-03 16:39:56.577891 +0000 +0000
14211,116785,5435,error2,29500,2016-09-03 16:41:32.701914 +0000 +0000
14212,116786,6950,error2,26000,2016-09-03 16:41:33.124937 +0000 +0000
14213,116798,10616,error2,8900,2016-09-03 16:52:26.49563 +0000 +0000
14214,116799,11747,error3,33500,2016-09-03 16:53:29.919339 +0000 +0000
14215,116806,6918,error2,16300,2016-09-03 16:59:51.151356 +0000 +0000
14216,116807,5810,error2,11000,2016-09-03 17:00:02.313518 +0000 +0000
14217,116809,8676,error2,13500,2016-09-03 17:03:10.792385 +0000 +0000
14218,116770,9363,error3,218392,2016-09-03 16:28:28.325498 +0000 +0000
14219,116794,476,error2,16200,2016-09-03 16:48:22.007885 +0000 +0000
14220,116796,5162,error2,28300,2016-09-03 16:51:18.540306 +0000 +0000
14221,116825,7466,error2,36200,2016-09-03 17:28:24.378014 +0000 +0000
14222,116834,11293,error3,66500,2016-09-03 18:00:27.756266 +0000 +0000
14223,116838,13165,error2,15400,2016-09-03 18:21:07.584295 +0000 +0000
14224,116843,11507,error3,394628,2016-09-03 21:03:30.282403 +0000 +0000
14225,116866,13908,error3,19200,2016-09-04 04:08:57.273324 +0000 +0000
14226,116840,14072,error3,22700,2016-09-03 18:27:42.365861 +0000 +0000
14227,116848,9585,error2,159800,2016-09-04 03:31:18.736244 +0000 +0000
14228,116851,9013,error2,35200,2016-09-04 03:34:19.102172 +0000 +0000
14229,116852,9013,error2,35200,2016-09-04 03:34:58.239813 +0000 +0000
14230,116865,13908,error3,19200,2016-09-04 04:08:27.269553 +0000 +0000
14231,116872,10375,error2,22300,2016-09-04 04:18:57.572223 +0000 +0000
14232,116890,8902,error2,31200,2016-09-04 05:05:50.499996 +0000 +0000
14233,116920,8107,error2,31800,2016-09-04 05:40:34.529847 +0000 +0000
14234,116902,8838,error1,18200,2016-09-04 05:21:15.607782 +0000 +0000
14235,116904,8838,error1,18200,2016-09-04 05:21:30.068811 +0000 +0000
14236,116906,10239,error1,13200,2016-09-04 05:21:55.503745 +0000 +0000
